,Unnamed: 0,avg_relevance_score,clicks,cpc,cpi,cpm,ctr,cvr,dt,fb_account_id,frequency,image_url,impressions,mobile_app_install,reach,spend
58,58,1.85819793007,386,0.0701554400094,6.7699999609,1.60455056252,2.2871363394,1.03626943005,20161005,521250254723471,1.42662721893,https://fbcdn-creative-a.akamaihd.net/hads-ak-xpf1/t45.1600-4/12679129_6057389963709_1777259296_n.png,16877,4,11830.0,27.0799998436
59,59,1.68173488154,230,0.0711739108614,8.18499974906,1.6011345362,2.24960876369,0.869565217391,20161006,521250254723471,1.34278959811,https://fbcdn-creative-a.akamaihd.net/hads-ak-xpf1/t45.1600-4/12679129_6057389963709_1777259296_n.png,10224,2,7614.0,16.3699994981
60,60,1.0764058483,292,0.0560273966586,5.45333327477,1.26468767968,2.25726654298,1.02739726027,20161007,521250254723471,1.44133704735,https://fbcdn-creative-a.akamaihd.net/hads-ak-xpf1/t45.1600-4/12679129_6057389963709_1777259296_n.png,12936,3,8975.0,16.3599998243
61,61,0.731448759369,288,0.0687847208465,4.95249990094,1.60016151888,2.32633279483,1.38888888889,20161008,521250254723471,1.52820639427,https://fbcdn-creative-a.akamaihd.net/hads-ak-xpf1/t45.1600-4/12679129_6057389963709_1777259296_n.png,12380,4,8101.0,19.8099996038
62,62,0.799999997943,137,0.0978102195926,13.4000000842,1.50477260912,1.53846153846,0.729927007299,20161009,521250254723471,1.37805632931,https://fbcdn-creative-a.akamaihd.net/hads-ak-xpf1/t45.1600-4/12679129_6057389963709_1777259296_n.png,8905,1,6462.0,13.4000000842
63,63,1.40786233896,207,0.0589855064948,12.2099998444,1.21492535765,2.05970149254,0.48309178744,20161003,521250254723471,1.44833549503,https://scontent.xx.fbcdn.net/t45.1600-4/12385091_6057389962909_638283811_n.png,10050,1,6939.0,12.2099998444
64,64,1.91548341698,139,0.106402876887,7.39499994367,1.79490289895,1.68689320388,1.43884892086,20161004,521250254723471,1.31293817718,https://scontent.xx.fbcdn.net/t45.1600-4/12385091_6057389962909_638283811_n.png,8240,2,6276.0,14.7899998873
65,65,1.55470543558,347,0.0753314130502,5.22800006568,1.77485064696,2.35605649104,1.4409221902,20161005,521250254723471,1.47619524907,https://scontent.xx.fbcdn.net/t45.1600-4/12385091_6057389962909_638283811_n.png,14728,5,9977.0,26.1400003284
66,66,0.855532367873,355,0.0674647892235,4.79000003487,1.46348916434,2.16926367247,1.40845070423,20161006,521250254723471,1.59161641704,https://scontent.xx.fbcdn.net/t45.1600-4/12385091_6057389962909_638283811_n.png,16365,5,10282.0,23.9500001743
67,67,0.854477600322,155,0.155612900949,4.01999994119,2.33834218586,1.50266602036,3.87096774194,20161007,521250254723471,1.40838339705,https://scontent.xx.fbcdn.net/t45.1600-4/12385091_6057389962909_638283811_n.png,10315,6,7324.0,24.1199996471
68,68,1.03144904074,109,0.230458723979,8.37333363791,3.17492428131,1.37765419616,2.75229357798,20161008,521250254723471,1.23586379256,https://scontent.xx.fbcdn.net/t45.1600-4/12385091_6057389962909_638283811_n.png,7912,3,6402.0,25.1200009137
